,date,irad_amt,av_temp,prcp_amt,PET,amount,remaining
14369,2020-09-08,115.36248,12.627947,1.1240671,13.232715273480999,4.0,-12.108648173480999
14370,2020-09-08,115.36248,12.627947,1.1240671,13.232715273480999,4.0,-12.108648173480999
14371,2020-09-08,115.36248,12.627947,1.1240671,13.232715273480999,3.0,-12.108648173480999
14372,2020-09-08,115.36248,12.627947,1.1240671,13.232715273480999,4.0,-12.108648173480999
14374,2020-09-10,55.974228,10.944804,16.271105,5.807509724826341,3.0,10.463595275173658
14375,2020-09-10,55.974228,10.944804,16.271105,5.807509724826341,3.0,10.463595275173658
14376,2020-09-10,55.974228,10.944804,16.271105,5.807509724826341,4.0,10.463595275173658
14377,2020-09-10,55.974228,10.944804,16.271105,5.807509724826341,4.0,10.463595275173658
14378,2020-09-10,55.974228,10.944804,16.271105,5.807509724826341,3.0,10.463595275173658
14379,2020-09-10,55.974228,10.944804,16.271105,5.807509724826341,2.0,10.463595275173658
14380,2020-09-10,55.974228,10.944804,16.271105,5.807509724826341,4.0,10.463595275173658
14382,2020-09-12,73.19608,12.680742,3.2490487,8.421141370974492,2.0,-5.172092670974493
14383,2020-09-13,85.54904,14.785781,11.69672,11.014149988288914,4.0,0.6825700117110856
14384,2020-09-13,85.54904,14.785781,11.69672,11.014149988288914,4.0,0.6825700117110856
14385,2020-09-14,32.414295,10.23771,7.0901723,3.213948640450612,3.0,3.876223659549388
14386,2020-09-14,32.414295,10.23771,7.0901723,3.213948640450612,3.0,3.876223659549388
14387,2020-09-15,92.18688,9.984314,0.3354347,8.98852912936179,3.0,-8.65309442936179
14388,2020-09-16,89.390465,10.324024,0.8060512,8.913467146220459,3.0,-8.107415946220458
14389,2020-09-17,64.14371,13.669389,10.616315,7.792320886863549,2.0,2.823994113136451
14390,2020-09-18,101.55988,14.590655,1.7657306,12.946541976323529,4.0,-11.180811376323529
14391,2020-09-18,101.55988,14.590655,1.7657306,12.946541976323529,1.0,-11.180811376323529
14392,2020-09-19,63.14168,14.844188,21.848799,8.153275433080688,1.0,13.695523566919311
14394,2020-09-21,100.09504,10.824573,1.4793224,10.306879668258198,1.0,-8.827557268258197
14397,2020-09-24,89.070724,12.117921,19.773842,9.921301515127567,1.0,9.852540484872431
14398,2020-09-24,89.070724,12.117921,19.773842,9.921301515127567,1.0,9.852540484872431
14399,2020-09-25,78.83334,7.2719417,0.27828148,6.295146749715501,1.0,-6.016865269715501
14400,2020-09-26,77.28622,7.0522738,0.122569576,6.061131470634019,2.0,-5.938561894634019
14401,2020-09-26,77.28622,7.0522738,0.122569576,6.061131470634019,1.0,-5.938561894634019
14402,2020-09-26,77.28622,7.0522738,0.122569576,6.061131470634019,1.0,-5.938561894634019
14403,2020-09-26,77.28622,7.0522738,0.122569576,6.061131470634019,1.0,-5.938561894634019
14404,2020-09-27,70.52233,6.1229944,0.40989608,5.104239209168089,1.0,-4.694343129168089
14405,2020-09-27,70.52233,6.1229944,0.40989608,5.104239209168089,1.0,-4.694343129168089
14406,2020-09-28,102.8065,6.1845484,0.07315062,7.482068421945602,1.0,-7.408917801945602
14407,2020-09-29,56.781532,8.589193,19.002033,5.020921376780818,1.0,13.981111623219183
14408,2020-09-30,62.830814,10.97333,1.7109333,6.53056563112064,4.0,-4.819632331120641
14409,2020-09-30,62.830814,10.97333,1.7109333,6.53056563112064,5.0,-4.819632331120641
14410,2020-10-01,42.632004,11.081147,4.6375914,4.461032816427565,2.0,0.1765585835724348
14411,2020-10-01,42.632004,11.081147,4.6375914,4.461032816427565,3.0,0.1765585835724348
14413,2020-10-03,87.02494,12.556301,5.3814287,9.941671272429334,4.0,-4.560242572429334
14414,2020-10-03,87.02494,12.556301,5.3814287,9.941671272429334,3.0,-4.560242572429334
14415,2020-10-04,68.34536,12.827639,28.977886,7.928399306383653,5.0,21.04948669361635
14416,2020-10-05,84.89391,12.210637,17.414165,9.5072766041168,3.0,7.9068883958832
14417,2020-10-05,84.89391,12.210637,17.414165,9.5072766041168,4.0,7.9068883958832
14419,2020-10-07,90.98446,11.745636,0.5538749,9.914059401461216,3.0,-9.360184501461216
14420,2020-10-07,90.98446,11.745636,0.5538749,9.914059401461216,4.0,-9.360184501461216
14421,2020-10-07,90.98446,11.745636,0.5538749,9.914059401461216,3.0,-9.360184501461216
14422,2020-10-07,90.98446,11.745636,0.5538749,9.914059401461216,3.0,-9.360184501461216
14423,2020-10-07,90.98446,11.745636,0.5538749,9.914059401461216,3.0,-9.360184501461216
14424,2020-10-08,64.96326,8.847433,1.3280865,5.853555376832249,3.0,-4.5254688768322495
14425,2020-10-08,64.96326,8.847433,1.3280865,5.853555376832249,3.0,-4.5254688768322495
14426,2020-10-08,64.96326,8.847433,1.3280865,5.853555376832249,2.0,-4.5254688768322495
14427,2020-10-08,64.96326,8.847433,1.3280865,5.853555376832249,4.0,-4.5254688768322495
14428,2020-10-09,57.11251,8.1015005,0.04637594,4.868945720466262,4.0,-4.822569780466262
14429,2020-10-09,57.11251,8.1015005,0.04637594,4.868945720466262,2.0,-4.822569780466262
14431,2020-10-11,69.40655,13.126577,5.0509267,8.18651205673705,4.0,-3.1355853567370495
14432,2020-10-12,19.787727,10.054223,10.63727,1.9383709976647643,4.0,8.698899002335235
14436,2020-10-16,43.334316,11.143931,1.6201377,4.552226753228762,3.0,-2.9320890532287622
14440,2020-10-20,69.37719,9.871824,0.06753803,6.713725659126497,5.0,-6.646187629126497
14441,2020-10-20,69.37719,9.871824,0.06753803,6.713725659126497,2.0,-6.646187629126497
14442,2020-10-20,69.37719,9.871824,0.06753803,6.713725659126497,5.0,-6.646187629126497
14443,2020-10-20,69.37719,9.871824,0.06753803,6.713725659126497,5.0,-6.646187629126497
14444,2020-10-21,68.022156,9.792888,0.06626052,6.547658349990422,4.0,-6.481397829990422
14445,2020-10-22,64.16759,10.294099,0.04865855,6.385902355878514,4.0,-6.337243805878514
14451,2020-10-28,27.291683,6.901034,0.21010882,2.113477663327837,3.0,-1.903368843327837
14452,2020-10-29,28.939913,7.5520525,0.041055463,2.3637123068807426,5.0,-2.3226568438807424
14453,2020-10-30,13.069934,11.049873,11.254245,1.364984258318467,4.0,9.889260741681532
14454,2020-10-30,13.069934,11.049873,11.254245,1.364984258318467,3.0,9.889260741681532
14455,2020-10-30,13.069934,11.049873,11.254245,1.364984258318467,3.0,9.889260741681532
14456,2020-10-30,13.069934,11.049873,11.254245,1.364984258318467,4.0,9.889260741681532
14457,2020-11-01,15.477788,10.587555,11.179547,1.5698911486747789,5.0,9.60965585132522
14458,2020-11-01,15.477788,10.587555,11.179547,1.5698911486747789,5.0,9.60965585132522
14459,2020-11-01,15.477788,10.587555,11.179547,1.5698911486747789,5.0,9.60965585132522
14460,2020-11-01,15.477788,10.587555,11.179547,1.5698911486747789,5.0,9.60965585132522
14463,2020-11-04,27.914919,7.058314,0.13523343,2.1903101157376756,4.0,-2.0550766857376757
14492,2020-12-03,5.9942517,5.018667,3.221647,0.3907757137980473,4.0,2.8308712862019525
